,major_violation_personal_hygiene,restaurant_address_address,restaurant_address_city,:@computed_region_5s6d_2f32,minor_violation_personal_hygiene,:@computed_region_x3q3_gi3e,major_violation_inadequate_cooking,major_violation_improper_holding_temperature,restaurant_address_zip,major_violation_unsafe_food_source,inspection_date,:@computed_region_3ini_iehf,w3alcd,minor_violation_unsafe_food_source,major_violation_contaminated_equipment,minor_violation_improper_holding_temperature,minor_violation_inadequate_cooking,minor_violation_contaminated_equipment,indbdate,restaurant_address_state,doing_business_as,:@computed_region_5bih_7r3y,coordinates,major_sum,minor_sum
222,0,833 UNIVERSITY AVE,BERKELEY,1502,0,5,0,0,,0,2018-12-31T00:00:00.000,6,FA0001506,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ELEMENTS PETROLEUM INC.,24,"[-122.297404, 37.868094]",0,0
223,0,2829 SHATTUCK AVE,BERKELEY,1497,0,7,0,0,,0,2019-08-29T00:00:00.000,2,FA0000507,0,0,0,0,1,2019-10-14T05:00:01.000,CA,ELMWOOD NURSING & REHAB,13,"[-122.266771, 37.857353]",0,1
224,0,2995 SHATTUCK AVE,BERKELEY,1497,0,7,0,0,,0,2019-08-28T00:00:00.000,2,FA0000375,0,0,0,0,0,2019-10-14T05:00:01.000,CA,EMILIA'S,13,"[-122.266519, 37.855432]",0,0
225,0,2370 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-09-18T00:00:00.000,14,FA0001622,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ENDLESS SUMMER SWEETS LLC,32,"[-122.267701, 37.866305]",0,0
226,0,3001 E TELEGRAPH AVE,BERKELEY,1497,0,6,0,0,,0,2019-09-19T00:00:00.000,12,FA0002000,0,0,1,0,1,2019-10-14T05:00:02.000,CA,ENEDINA TAQUERIA,25,"[-122.259659, 37.855953]",0,2
227,0,2960 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-07-11T00:00:00.000,13,FA0000209,0,0,1,0,1,2019-10-14T05:00:01.000,CA,ESPRESSO ROMA,19,"[-122.253076, 37.857282]",0,2
228,0,1549 HOPKINS ST,BERKELEY,1499,0,3,0,0,,0,2019-07-23T00:00:00.000,9,FA0000183,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ESPRESSO ROMA,14,"[-122.282179, 37.881556]",0,0
229,0,2490 BANCROFT WY,BERKELEY,1496,0,2,0,0,,0,2019-06-21T00:00:00.000,,FA0000300,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ESPRESSO ROMA/C'EST CAF?,18,"[-122.259324, 37.868697]",0,0
230,0,3212 ADELINE ST,BERKELEY,1495,0,7,0,0,,0,2019-10-03T00:00:00.000,3,FA0001683,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ETHIOPIAN RESTAURANT,26,"[-122.270949, 37.850233]",0,0
231,0,2955 TELEGRAPH AVE,BERKELEY,1497,0,6,0,0,,0,2019-06-10T00:00:00.000,12,FA0000383,0,0,1,0,1,2019-10-14T05:00:01.000,CA,ETHIOPIA RESTAURANT,21,"[-122.259551, 37.856764]",0,2
232,0,2068 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-06-24T00:00:00.000,11,FA0001306,0,0,0,0,0,2019-10-14T05:00:01.000,CA,EUREKA!,32,"[-122.269015, 37.870179]",0,0
233,0,1955 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-11T00:00:00.000,6,FA0000097,0,0,0,0,0,2019-10-14T05:00:01.000,CA,EVERETT & JONES BARBECUE,2,"[-122.292258, 37.869706]",0,0
234,0,3204 COLLEGE AVE,BERKELEY,1491,0,6,0,0,,0,2019-08-29T00:00:00.000,13,FA0000591,0,0,1,0,1,2019-10-14T05:00:01.000,CA,EXTREME PIZZA,,"[-122.252454, 37.851091]",0,2
235,0,2352 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-08-12T00:00:00.000,14,FA0000551,0,0,0,0,1,2019-10-14T05:00:01.000,CA,EXTREME PIZZA,32,"[-122.267711, 37.86639]",0,1
236,0,2233 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-07-17T00:00:00.000,11,FA0000346,0,0,0,0,0,2019-10-14T05:00:01.000,CA,E-Z STOP DELI,32,"[-122.267858, 37.868822]",0,0
237,0,2514 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-06-25T00:00:00.000,5,FA0000641,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FALLANGHINA LLC DBA PAISAN,16,"[-122.289428, 37.860442]",0,0
238,0,2431 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-07-18T00:00:00.000,12,FA0001707,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FAMOUS BAO,18,"[-122.259939, 37.86769]",0,0
239,0,2116 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-08-27T00:00:00.000,11,FA0001941,0,0,0,0,0,2019-10-14T05:00:02.000,CA,FAMOUS BAO,32,"[-122.268234, 37.870711]",0,0
240,0,2626 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-05-01T00:00:00.000,5,FA0000960,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FAR LEAVES TEA,11,"[-122.288698, 37.858229]",0,0
241,0,1782 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-03-06T00:00:00.000,7,FA0000427,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FAST FOODS RESTAURANT,3,"[-122.268798, 37.875133]",0,0
242,0,1346 M L KING JR WY,BERKELEY,,0,,0,0,,0,2019-07-29T00:00:00.000,,FA0000193,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FAT APPLE'S INC.,,,0,0
243,0,2375 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-06-05T00:00:00.000,12,FA0000761,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FAT SLICE,18,"[-122.258863, 37.86717]",0,0
244,0,2114 VINE ST,BERKELEY,1501,0,3,0,0,,0,2019-09-20T00:00:00.000,7,FA0002119,0,0,0,0,0,2019-10-14T05:00:02.000,CA,FAVA,8,"[-122.26872, 37.880307]",0,0
245,0,1401 UNIVERSITY AVE,BERKELEY,1494,0,5,0,0,,0,2019-04-25T00:00:00.000,8,FA0000701,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FELLINI COFFEE BAR,2,"[-122.283926, 37.87021]",0,0
246,0,2528A DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-09-17T00:00:00.000,12,FA0002121,0,0,0,0,0,2019-10-14T05:00:02.000,CA,FENG CHA TEAHOUSE,18,"[-122.258344, 37.867895]",0,0
247,0,1796 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-03-06T00:00:00.000,7,FA0001329,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FERTILE GROUNDS,3,"[-122.268763, 37.874824]",0,0
248,0,1160 6TH ST,BERKELEY,1502,0,5,0,0,,0,2019-05-29T00:00:00.000,9,FA0001526,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FIELDWORK BREWERY,11,"[-122.302033, 37.881559]",0,0
249,0,2556 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-07-12T00:00:00.000,12,FA0000685,0,0,1,0,1,2019-10-14T05:00:01.000,CA,FINFINE,20,"[-122.258655, 37.863888]",0,2
250,0,64 SHATTUCK SQ,BERKELEY,1496,0,1,0,0,,0,2019-08-14T00:00:00.000,11,FA0001931,0,0,0,0,0,2019-10-14T05:00:02.000,CA,FIRE WINGS,32,"[-122.267775, 37.871675]",0,0
251,0,2086 ALLSTON WY,BERKELEY,1496,0,1,0,0,,0,2019-05-22T00:00:00.000,11,FA0000493,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FIVE,32,"[-122.268487, 37.869306]",0,0
252,0,3031 ADELINE ST,BERKELEY,1495,0,7,0,0,,0,2019-09-26T00:00:00.000,2,FA0000244,0,0,0,0,1,2019-10-14T05:00:01.000,CA,FLACOS,26,"[-122.269282, 37.85391]",0,1
253,0,2556 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2018-05-29T00:00:00.000,12,FA0000686,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FONDUE FRED AND CAFE FRED,20,"[-122.258655, 37.863888]",0,0
254,0,3047 SACRAMENTO ST,BERKELEY,1495,0,8,0,0,,0,2019-07-19T00:00:00.000,3,FA0000645,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FOOD TOWN,15,"[-122.278658, 37.852102]",0,0
255,0,3049 SACRAMENTO ST,BERKELEY,1495,0,8,0,0,,0,2019-04-22T00:00:00.000,3,FA0000282,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FOOD TOWN MARKET,15,"[-122.278653, 37.852079]",0,0
256,0,1199 UNIVERSITY AVE,BERKELEY,1494,0,5,0,0,,0,2019-05-17T00:00:00.000,6,FA0001863,0,0,0,0,0,2019-10-14T05:00:02.000,CA,FOSTER FREEZE,2,"[-122.28975, 37.86946]",0,0
257,0,2912 DOMINGO ST,BERKELEY,1497,0,6,0,0,,0,2019-07-30T00:00:00.000,,FA0001233,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FOURNEE BAKERY,19,"[-122.243953, 37.85878]",0,0
258,0,901 BANCROFT WAY,BERKELEY,1502,0,8,0,0,,0,2019-02-22T00:00:00.000,5,FA0001482,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FRANKLIN BROS. MARKET,22,"[-122.29503, 37.863763]",0,0
259,0,2504 SHATTUCK AVE,BERKELEY,1496,0,7,0,0,,0,2019-05-23T00:00:00.000,14,FA0000364,0,0,1,0,0,2019-10-14T05:00:01.000,CA,FRAUSTO'S GUADALAJARA,13,"[-122.267419, 37.863862]",0,1
260,0,2700 BANCROFT WY,BERKELEY,1496,0,2,0,0,,0,2019-07-29T00:00:00.000,13,FA0000751,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FREE HOUSE,30,"[-122.254314, 37.869312]",0,0
261,0,2177-A SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-06-04T00:00:00.000,11,FA0001202,0,0,0,0,0,2019-10-14T05:00:01.000,CA,FRESCO MEXICAN GRILL,32,"[-122.267845, 37.869854]",0,0
262,0,127 BERKELEY SQ,BERKELEY,1496,0,1,0,0,,0,2019-04-23T00:00:00.000,11,FA0001862,0,0,0,0,0,2019-10-14T05:00:02.000,CA,FRIENDLY MARKET,32,"[-122.267715, 37.87111]",0,0
263,0,2466 BANCROFT WAY,BERKELEY,1496,0,2,0,0,,0,2019-08-20T00:00:00.000,,FA0002117,0,0,0,0,0,2019-10-14T05:00:02.000,CA,FRUIT T,18,"[-122.259863, 37.868628]",0,0
264,0,1313 9TH ST,BERKELEY,1502,0,5,0,0,,0,2019-05-22T00:00:00.000,9,FA0001901,0,0,0,0,0,2019-10-14T05:00:02.000,CA,FUNKY ELEPHANT,11,"[-122.297941, 37.879532]",0,0
265,0,139 BERKELEY SQ,BERKELEY,1496,0,1,0,0,,0,2019-10-08T00:00:00.000,11,FA0001837,0,0,0,0,0,2019-10-14T05:00:02.000,CA,GADANI,32,"[-122.267739, 37.870827]",0,0
266,0,2985 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-10-01T00:00:00.000,13,FA0002045,0,0,0,0,0,2019-10-14T05:00:02.000,CA,GAI BARN THAI,1,"[-122.252992, 37.856469]",0,0
267,0,2200 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-06-04T00:00:00.000,5,FA0000008,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GALLEGOS MEXICAN FOOD,22,"[-122.29129, 37.866206]",0,0
268,0,2200 OXFORD ST,BERKELEY,1503,0,1,0,0,,0,2019-03-13T00:00:00.000,11,FA0000681,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GATHER,32,"[-122.265892, 37.869625]",0,0
269,0,2121 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-08-16T00:00:00.000,6,FA0000926,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GAUMENKITZEL,28,"[-122.291513, 37.867404]",0,0
270,0,2101 MILVIA ST,BERKELEY,1496,0,1,0,0,,0,2019-04-23T00:00:00.000,10,FA0000034,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GECKO-GECKO THAI-CALIF. EATERY,32,"[-122.27062, 37.870698]",0,0
271,0,701 PAGE ST,BERKELEY,1502,0,5,0,0,,0,2019-08-30T00:00:00.000,9,FA0000160,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GEORGE CATERING SERVICES,11,"[-122.303332, 37.875844]",0,0
272,0,2505 DWIGHT WY,BERKELEY,1496,0,6,0,0,,0,2019-09-11T00:00:00.000,12,FA0000313,0,0,1,0,0,2019-10-14T05:00:01.000,CA,GIANT BONGO BURGER,20,"[-122.258152, 37.865154]",0,1
273,0,1839 EUCLID AVE,BERKELEY,1501,0,4,0,0,,0,2019-08-27T00:00:00.000,7,FA0000434,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GIANT BONGO BURGER,4,"[-122.260243, 37.875589]",0,0
274,0,3278 ADELINE ST,BERKELEY,1495,0,7,0,0,,0,2019-10-04T00:00:00.000,3,FA0001395,0,0,1,0,0,2019-10-14T05:00:01.000,CA,GIIN THAI CANTEEN,26,"[-122.271403, 37.849038]",0,1
275,0,912 GILMAN ST,BERKELEY,1502,0,5,0,0,,0,2019-06-26T00:00:00.000,9,FA0002020,0,0,0,0,0,2019-10-14T05:00:02.000,CA,GILMAN BREWING COMPANY,11,"[-122.299588, 37.879716]",0,0
276,0,1300 4TH ST,BERKELEY,1502,0,5,0,0,,0,2019-05-29T00:00:00.000,9,FA0001359,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GILMAN GRILL,11,"[-122.303432, 37.878644]",0,0
277,0,1586 HOPKINS ST,BERKELEY,1499,0,3,0,0,,0,2019-07-25T00:00:00.000,7,FA0000416,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GIOIA PIZZERIA,14,"[-122.281444, 37.88193]",0,0
278,0,1947 M L KING JR WAY,BERKELEY,,0,,0,0,,0,2019-07-29T00:00:00.000,,FA0001879,0,0,0,0,0,2019-10-14T05:00:02.000,CA,GOLD LEAF CAFE,,,0,0
279,0,2431-B DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-07-18T00:00:00.000,12,FA0001899,0,0,0,0,0,2019-10-14T05:00:02.000,CA,GONG CHA,18,"[-122.259939, 37.86769]",0,0
280,0,2165 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-09-03T00:00:00.000,11,FA0000540,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GOODSONS/GNC,32,"[-122.26785, 37.869783]",0,0
281,0,2404 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-07-12T00:00:00.000,12,FA0002016,0,0,0,0,0,2019-10-14T05:00:02.000,CA,GORDITO AMIGOS TAQUERIA,18,"[-122.258783, 37.866781]",0,0
282,0,2989 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-09-09T00:00:00.000,13,FA0000198,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GORDO TAQUERIA,1,"[-122.252987, 37.856411]",0,0
283,0,2190 BANCROFT WAY,BERKELEY,1496,0,1,0,0,,0,2019-06-26T00:00:00.000,14,FA0001338,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GREAT CHINA,32,"[-122.266273, 37.867787]",0,0
284,0,2109 CEDAR ST,BERKELEY,1501,0,3,0,0,,0,2019-05-13T00:00:00.000,7,FA0000140,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GREGOIRE'S,8,"[-122.268501, 37.878492]",0,0
285,0,1511 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-10-01T00:00:00.000,7,FA0001652,0,0,0,0,0,2019-10-14T05:00:01.000,CA,"GUACAMOLE 61, LLC",8,"[-122.269181, 37.879781]",0,0
286,0,1620 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-02-20T00:00:00.000,7,FA0000117,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GUERILLA CAFE,3,"[-122.269095, 37.877887]",0,0
287,0,2519-A DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-07-16T00:00:00.000,12,FA0000674,0,0,0,0,0,2019-10-14T05:00:01.000,CA,GYPSY'S TRATTORIA ITALIANO,18,"[-122.258021, 37.867935]",0,0
288,0,1964 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-17T00:00:00.000,6,FA0000102,0,0,0,0,0,2019-10-14T05:00:01.000,CA,HALAL FOOD MARKET,2,"[-122.292421, 37.86971]",0,0
289,0,2126 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-08-14T00:00:00.000,11,FA0001887,0,0,0,0,0,2019-10-14T05:00:02.000,CA,HALAL GUY,32,"[-122.267277, 37.870417]",0,0
290,0,235 UNIVERSITY AVE,BERKELEY,1502,0,8,0,0,,0,2019-08-23T00:00:00.000,6,FA0000202,0,0,0,0,0,2019-10-14T05:00:01.000,CA,HANA JAPAN STEAK HOUSE,11,"[-122.308607, 37.865605]",0,0
291,0,1041 GILMAN ST,BERKELEY,1498,0,5,0,0,,0,2019-06-19T00:00:00.000,9,FA0000167,0,0,0,0,0,2019-10-14T05:00:01.000,CA,HAPPY DONUTS,11,"[-122.296589, 37.880323]",0,0
292,0,2106 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-09-27T00:00:00.000,11,FA0001860,0,0,0,0,0,2019-10-14T05:00:02.000,CA,HAPPY LEMON BERKELEY,32,"[-122.268275, 37.871054]",0,0
293,0,2364 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-06-18T00:00:00.000,14,FA0001505,0,0,1,0,0,2019-10-14T05:00:01.000,CA,HEAT CAFE,32,"[-122.267715, 37.866431]",0,1
294,0,2600 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-04-09T00:00:00.000,13,FA0001823,0,0,0,0,0,2019-10-14T05:00:02.000,CA,HENRY'S PUB,18,"[-122.256314, 37.868164]",0,0
295,0,2049 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-03-19T00:00:00.000,6,FA0001557,0,0,0,0,0,2019-10-14T05:00:01.000,CA,HIGHWIRE COFFEE ROASTERS,28,"[-122.291899, 37.868619]",0,0
296,0,2940 7TH ST,BERKELEY,1502,0,8,0,0,,0,,5,FA0002074,0,0,0,0,0,2019-10-14T05:00:02.000,CA,HI/LO CATERING,11,"[-122.291303, 37.851701]",0,0
297,0,1585 UNIVERSITY AVE,BERKELEY,1495,0,5,0,0,,0,2019-04-25T00:00:00.000,8,FA0000284,0,0,0,0,0,2019-10-14T05:00:01.000,CA,HIMALAYAN FLAVORS,6,"[-122.28009, 37.870706]",0,0
298,0,1645 SOLANO AVE,BERKELEY,1499,0,,0,0,,0,2019-08-01T00:00:00.000,1,FA0001645,0,0,0,0,0,2019-10-14T05:00:01.000,CA,HIMALAYAN TANDOORI & CURRY,14,"[-122.283385, 37.891148]",0,0
299,0,1550 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-02-27T00:00:00.000,7,FA0000857,0,0,0,0,0,2019-10-14T05:00:01.000,CA,HISSHO SUSHI,8,"[-122.269196, 37.878899]",0,0
300,0,1763 ALCATRAZ AVE,BERKELEY,1495,0,7,0,0,,0,2019-09-12T00:00:00.000,3,FA0001393,0,0,0,0,0,2019-10-14T05:00:01.000,CA,HOI POLLOI BREWPUB,15,"[-122.272151, 37.848647]",0,0
301,0,901 ASHBY AVE,BERKELEY,1502,0,8,0,0,,0,2019-07-30T00:00:00.000,5,FA0000474,0,0,0,0,0,2019-10-14T05:00:01.000,CA,HONG DU UNOCAL,11,"[-122.290769, 37.851145]",0,0
302,0,1584 HOPKINS ST,BERKELEY,1499,0,3,0,0,,0,2019-07-25T00:00:00.000,7,FA0001151,0,0,0,0,0,2019-10-14T05:00:01.000,CA,HOPKINS STREET BAKERY,14,"[-122.281514, 37.881894]",0,0
303,0,2984 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-09-04T00:00:00.000,13,FA0000506,0,0,1,0,0,2019-10-14T05:00:01.000,CA,HOUSE OF CURRIES,1,"[-122.252989, 37.856431]",0,1
304,0,2520 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-01-04T00:00:00.000,12,FA0000762,0,0,0,0,0,2019-10-14T05:00:01.000,CA,HOUSE OF CURRIES #2,18,"[-122.257925, 37.867947]",0,0
305,0,2316 HASTE ST,BERKELEY,1496,0,2,0,0,,0,2019-10-10T00:00:00.000,14,FA0000871,0,0,0,0,0,2019-10-14T05:00:01.000,CA,HUGH GROMAN CATERING,18,"[-122.262816, 37.865493]",0,0
306,0,2948 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-06-18T00:00:00.000,13,FA0002083,0,0,0,0,0,2019-10-14T05:00:02.000,CA,HUMPHRY SLOCOMBE ICE CREAM,19,"[-122.253087, 37.857397]",0,0
307,0,2513 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-06-05T00:00:00.000,12,FA0001951,0,0,0,0,0,2019-10-14T05:00:02.000,CA,IB'S BERKELEY,18,"[-122.25851, 37.867875]",0,0
308,0,1812 UNIVERSITY AVE,BERKELEY,1495,0,1,0,0,,0,2019-05-16T00:00:00.000,8,FA0002004,0,0,0,0,0,2019-10-14T05:00:02.000,CA,ICICLES,29,"[-122.274667, 37.871285]",0,0
309,0,1463 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-09-20T00:00:00.000,7,FA0002003,0,0,0,0,0,2019-10-14T05:00:02.000,CA,IJO IZAKAYA,8,"[-122.269317, 37.880843]",0,0
310,0,2172 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-08-12T00:00:00.000,11,FA0001691,0,0,0,0,0,2019-10-14T05:00:01.000,CA,IKE'S LOVE & SANDWICHES,32,"[-122.267993, 37.869761]",0,0
311,0,2068 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-07-30T00:00:00.000,11,FA0001423,0,0,0,0,0,2019-10-14T05:00:01.000,CA,IMM THAI,32,"[-122.269096, 37.872013]",0,0
312,0,1511-F SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-10-02T00:00:00.000,7,FA0000672,0,0,0,0,0,2019-10-14T05:00:01.000,CA,IMPERIAL TEA COURT,8,"[-122.269181, 37.879781]",0,0
313,0,1920 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-10T00:00:00.000,6,FA0000101,0,0,0,0,0,2019-10-14T05:00:01.000,CA,INDUS FOOD CENTER,24,"[-122.292535, 37.870063]",0,0
314,0,1920 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-10T00:00:00.000,6,FA0001032,0,0,0,0,0,2019-10-14T05:00:01.000,CA,INDUS VILLAGE,24,"[-122.292535, 37.870063]",0,0
315,0,2930 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-08-01T00:00:00.000,13,FA0001924,0,0,1,0,1,2019-10-14T05:00:02.000,CA,IN THE WOOD,19,"[-122.253124, 37.857786]",0,2
316,0,2015 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-07-25T00:00:00.000,11,FA0001813,0,0,0,0,0,2019-10-14T05:00:02.000,CA,IPPUDO,32,"[-122.268389, 37.871901]",0,0
317,0,2130 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-07-31T00:00:00.000,11,FA0000704,0,0,0,0,0,2019-10-14T05:00:01.000,CA,IPPUKU,32,"[-122.267124, 37.870437]",0,0
318,0,1819 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-15T00:00:00.000,1,FA0000932,0,0,0,0,0,2019-10-14T05:00:01.000,CA,iSCREAM,14,"[-122.279398, 37.89136]",0,0
319,0,2456 BANCROFT WAY,BERKELEY,1496,0,2,0,0,,0,2019-08-26T00:00:00.000,,FA0002120,0,0,0,0,0,2019-10-14T05:00:02.000,CA,ISLICE,18,"[-122.260259, 37.868577]",0,0
320,0,3000 TELEGRAPH AVE,BERKELEY,1497,0,6,0,0,,0,2019-07-10T00:00:00.000,12,FA0002061,0,0,0,0,0,2019-10-14T05:00:02.000,CA,ITO INC. AT WHOLE FOODS BERKELEY,25,"[-122.259841, 37.855435]",0,0
321,0,1830 4TH ST,BERKELEY,1502,0,5,0,0,,0,2019-07-17T00:00:00.000,6,FA0001319,0,0,0,0,0,2019-10-14T05:00:01.000,CA,IYASARE,11,"[-122.300453, 37.86939]",0,0
322,0,2197 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-06-06T00:00:00.000,6,FA0000019,0,0,0,0,0,2019-10-14T05:00:01.000,CA,JACK-IN-THE-BOX,28,"[-122.291246, 37.866566]",0,0
323,0,2514 BANCROFT WAY,BERKELEY,1496,0,2,0,0,,0,2019-05-15T00:00:00.000,,FA0001646,0,0,0,0,0,2019-10-14T05:00:01.000,CA,JAMBA JUICE,18,"[-122.258716, 37.868774]",0,0
324,0,2026 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-02-19T00:00:00.000,11,FA0000357,0,0,0,0,0,2019-10-14T05:00:01.000,CA,JAYAKARTA RESTAURANT,32,"[-122.269836, 37.871914]",0,0
325,0,3242 ADELINE ST,BERKELEY,1495,0,7,0,0,,0,2019-10-01T00:00:00.000,3,FA0002025,0,0,0,0,0,2019-10-14T05:00:02.000,CA,J & B FINE FOODS,26,"[-122.271104, 37.8498]",0,0
326,0,1701 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2018-12-12T00:00:00.000,9,FA0001315,0,0,0,0,0,2019-10-14T05:00:01.000,CA,JERRY'S JAVA JOASIS,2,"[-122.293452, 37.873413]",0,0
327,0,1897 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-20T00:00:00.000,1,FA0000414,0,0,0,0,0,2019-10-14T05:00:01.000,CA,JERUSALEM ORGANIC KITCHEN,14,"[-122.277294, 37.89148]",0,0
328,0,2134 OXFORD ST,BERKELEY,1503,0,2,0,0,,0,2019-05-22T00:00:00.000,11,FA0000584,0,0,0,0,0,2019-10-14T05:00:01.000,CA,JIGAR,31,"[-122.265937, 37.870417]",0,0
329,0,2204 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-09-05T00:00:00.000,11,FA0000658,0,0,0,0,0,2019-10-14T05:00:01.000,CA,JOHN'S ICE CREAM,32,"[-122.26802, 37.869143]",0,0
330,0,2515 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-08-15T00:00:00.000,12,FA0000766,0,0,0,0,0,2019-10-14T05:00:01.000,CA,JOHNSTON'S MARKET,18,"[-122.258523, 37.867873]",0,0
331,0,1543 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-10-07T00:00:00.000,7,FA0001748,0,0,0,0,0,2019-10-14T05:00:01.000,CA,JOTMAHAL PALACE OF INDIAN CUISINE,8,"[-122.269049, 37.878643]",0,0
332,0,2332 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-02-04T00:00:00.000,12,FA0001656,0,0,0,0,0,2019-10-14T05:00:01.000,CA,J-TOWN EXPRESS,18,"[-122.259059, 37.868115]",0,0
333,0,941 CARLETON ST,BERKELEY,1502,0,8,0,0,,0,2019-08-16T00:00:00.000,5,FA0000639,0,0,1,0,1,2019-10-14T05:00:01.000,CA,JUAN'S PLACE,11,"[-122.291032, 37.857453]",0,2
